Acura	ILX	Sedan	0	2013	26795.0	http://www.truecar.com/prices-new/acura/ilx-pricing/2013/B11E5297	http://img.truecar.com/colorid_images/v1/930893/175x90/f3q
Acura	TSX	Sedan	0	2012	30905.0	http://www.truecar.com/prices-new/acura/tsx-pricing/2012/A3B3C7C0	http://img.truecar.com/colorid_images/v1/901429/175x90/f3q
Acura	TSX	Sedan	0	2013	31405.0	http://www.truecar.com/prices-new/acura/tsx-pricing/2013/662C2D5C	http://img.truecar.com/colorid_images/v1/952860/175x90/f3q
Acura	TSX Sport Wagon	Wagon	0	2012	32255.0	http://www.truecar.com/prices-new/acura/tsx-sport-wagon-pricing/2012/8D2813D2	http://img.truecar.com/colorid_images/v1/900619/175x90/f3q
Acura	TSX Sport Wagon	Wagon	0	2013	32755.0	http://www.truecar.com/prices-new/acura/tsx-sport-wagon-pricing/2013/952A9BC9	http://img.truecar.com/colorid_images/v1/952908/175x90/f3q
Acura	RDX	SUV	0	2013	35215.0	http://www.truecar.com/prices-new/acura/rdx-pricing/2013/581DF17B	http://img.truecar.com/colorid_images/v1/921745/175x90/f3q
Acura	TL	Sedan	0	2012	36600.0	http://www.truecar.com/prices-new/acura/tl-pricing/2012/001CE823	http://img.truecar.com/colorid_images/v1/869429/175x90/f3q
Acura	TL	Sedan	0	2013	36800.0	http://www.truecar.com/prices-new/acura/tl-pricing/2013/16CE333D	http://img.truecar.com/colorid_images/v1/950515/175x90/f3q
Acura	MDX	SUV	0	2013	44175.0	http://www.truecar.com/prices-new/acura/mdx-pricing/2013/5030215D	http://img.truecar.com/colorid_images/v1/945252/175x90/f3q
Acura	ZDX	SUV	0	2012	47015.0	http://www.truecar.com/prices-new/acura/zdx-pricing/2012/552EA2C7	http://img.truecar.com/colorid_images/v1/896532/175x90/f3q
Acura	RL	Sedan	0	2012	49095.0	http://www.truecar.com/prices-new/acura/rl-pricing/2012/0E8FD311	http://img.truecar.com/colorid_images/v1/909921/175x90/f3q
Acura	ZDX	SUV	0	2013	51815.0	http://www.truecar.com/prices-new/acura/zdx-pricing/2013/6F1E50BA	http://img.truecar.com/colorid_images/v1/953767/175x90/f3q
Audi	A3	Wagon	0	2013	28165.0	http://www.truecar.com/prices-new/audi/a3-pricing/2013/74F2BBFC	http://img.truecar.com/colorid_images/v1/924442/175x90/f3q
Audi	A4	Sedan	0	2013	33395.0	http://www.truecar.com/prices-new/audi/a4-pricing/2013/B4A44127	http://img.truecar.com/colorid_images/v1/924229/175x90/f3q
Audi	Q5	SUV	0	2012	36475.0	http://www.truecar.com/prices-new/audi/q5-pricing/2012/2ECC599A	http://img.truecar.com/colorid_images/v1/877169/175x90/f3q
Audi	Q5	SUV	0	2013	36795.0	http://www.truecar.com/prices-new/audi/q5-pricing/2013/FCDF4E5F	http://img.truecar.com/colorid_images/v1/942905/175x90/f3q
Audi	A5	Coupe	0	2013	38745.0	http://www.truecar.com/prices-new/audi/a5-pricing/2013/664B4127	http://img.truecar.com/colorid_images/v1/925442/175x90/f3q
Audi	TT	Coupe	0	2012	39175.0	http://www.truecar.com/prices-new/audi/tt-pricing/2012/3CBA0CAA	http://img.truecar.com/colorid_images/v1/878259/175x90/f3q
Audi	TT	Coupe	0	2013	39545.0	http://www.truecar.com/prices-new/audi/tt-pricing/2013/C533DDD4	http://img.truecar.com/colorid_images/v1/930616/175x90/f3q
Audi	allroad	Wagon	0	2013	40495.0	http://www.truecar.com/prices-new/audi/allroad-pricing/2013/D4A80E61	http://img.truecar.com/colorid_images/v1/930934/175x90/f3q
Audi	A6	Sedan	0	2013	43095.0	http://www.truecar.com/prices-new/audi/a6-pricing/2013/9FF4DC5C	http://img.truecar.com/colorid_images/v1/922606/175x90/f3q
Audi	Q7	SUV	0	2013	47695.0	http://www.truecar.com/prices-new/audi/q7-pricing/2013/E7F0E837	http://img.truecar.com/colorid_images/v1/922460/175x90/f3q
Audi	TTS	Coupe	0	2012	47875.0	http://www.truecar.com/prices-new/audi/tts-pricing/2012/F775F241	http://img.truecar.com/colorid_images/v1/878500/175x90/f3q
Audi	TTS	Coupe	0	2013	48245.0	http://www.truecar.com/prices-new/audi/tts-pricing/2013/59EA8317	http://img.truecar.com/colorid_images/v1/933167/175x90/f3q
Audi	S4	Sedan	0	2013	48495.0	http://www.truecar.com/prices-new/audi/s4-pricing/2013/2C5967DE	http://img.truecar.com/colorid_images/v1/924477/175x90/f3q
Audi	S5	Coupe	0	2013	51795.0	http://www.truecar.com/prices-new/audi/s5-pricing/2013/8AE8CF41	http://img.truecar.com/colorid_images/v1/930337/175x90/f3q
Audi	TT RS	Coupe	0	2012	57725.0	http://www.truecar.com/prices-new/audi/tt-rs-pricing/2012/1D023D44	http://img.truecar.com/colorid_images/v1/878367/175x90/f3q
Audi	TT RS	Coupe	0	2013	58095.0	http://www.truecar.com/prices-new/audi/tt-rs-pricing/2013/D04AE20E	http://img.truecar.com/colorid_images/v1/929435/175x90/f3q
Audi	A7	Wagon	0	2013	60995.0	http://www.truecar.com/prices-new/audi/a7-pricing/2013/E169DC02	http://img.truecar.com/colorid_images/v1/922741/175x90/f3q
Audi	RS 5	Coupe	0	2013	69795.0	http://www.truecar.com/prices-new/audi/rs-5-pricing/2013/C1F05F33	http://img.truecar.com/colorid_images/v1/930056/175x90/f3q
Audi	S6	Sedan	0	2013	72795.0	http://www.truecar.com/prices-new/audi/s6-pricing/2013/8F948FCB	http://img.truecar.com/colorid_images/v1/922073/175x90/f3q
Audi	A8	Sedan	0	2013	73095.0	http://www.truecar.com/prices-new/audi/a8-pricing/2013/DD118146	http://img.truecar.com/colorid_images/v1/920125/175x90/f3q
Audi	A8 L	Sedan	0	2013	79395.0	http://www.truecar.com/prices-new/audi/a8-l-pricing/2013/052F411B	http://img.truecar.com/colorid_images/v1/920182/175x90/f3q
Audi	A8	Sedan	0	2012	79625.0	http://www.truecar.com/prices-new/audi/a8-pricing/2012/F14E5F2B	http://img.truecar.com/colorid_images/v1/879093/175x90/f3q
Audi	S7	Sedan	0	2013	79695.0	http://www.truecar.com/prices-new/audi/s7-pricing/2013/55E8D66A	http://img.truecar.com/colorid_images/v1/922012/175x90/f3q
Audi	A8 L	Sedan	0	2012	85575.0	http://www.truecar.com/prices-new/audi/a8-l-pricing/2012/D54D9151	http://img.truecar.com/colorid_images/v1/879327/175x90/f3q
Audi	S8	Sedan	0	2013	110895.0	http://www.truecar.com/prices-new/audi/s8-pricing/2013/FD94B9F6	http://img.truecar.com/colorid_images/v1/921759/175x90/f3q
Audi	R8	Coupe	0	2012	115450.0	http://www.truecar.com/prices-new/audi/r8-pricing/2012/219F0369	http://img.truecar.com/colorid_images/v1/878230/175x90/f3q
BMW	X1	SUV	0	2013	31695.0	http://www.truecar.com/prices-new/bmw/x1-pricing/2013/E4729005	http://img.truecar.com/colorid_images/v1/931813/175x90/f3q
BMW	1 Series	Coupe	0	2013	32095.0	http://www.truecar.com/prices-new/bmw/1-series-pricing/2013/5130C723	http://img.truecar.com/colorid_images/v1/932633/175x90/f3q
BMW	3 Series	Sedan	0	2013	37745.0	http://www.truecar.com/prices-new/bmw/3-series-pricing/2013/6FF4A4FE	http://img.truecar.com/colorid_images/v1/933273/175x90/f3q
BMW	X3	SUV	0	2013	39745.0	http://www.truecar.com/prices-new/bmw/x3-pricing/2013/E1BDCB4C	http://img.truecar.com/colorid_images/v1/921367/175x90/f3q
BMW	Z4	Convertible	0	2013	48245.0	http://www.truecar.com/prices-new/bmw/z4-pricing/2013/8C2D467F	http://img.truecar.com/colorid_images/v1/940674/175x90/f3q
BMW	X5	SUV	0	2013	48395.0	http://www.truecar.com/prices-new/bmw/x5-pricing/2013/D872BCBE	http://img.truecar.com/colorid_images/v1/921870/175x90/f3q
BMW	5 Series	Sedan	0	2013	48695.0	http://www.truecar.com/prices-new/bmw/5-series-pricing/2013/3CF6C8EA	http://img.truecar.com/colorid_images/v1/938398/175x90/f3q
BMW	Z4	Convertible	0	2012	49545.0	http://www.truecar.com/prices-new/bmw/z4-pricing/2012/13A0A67E	http://img.truecar.com/colorid_images/v1/903156/175x90/f3q
BMW	5 Series Gran Turismo	Wagon	0	2013	59195.0	http://www.truecar.com/prices-new/bmw/5-series-gran-turismo-pricing/2013/06995BB3	http://img.truecar.com/colorid_images/v1/938600/175x90/f3q
BMW	X6	SUV	0	2013	60695.0	http://www.truecar.com/prices-new/bmw/x6-pricing/2013/B16B4353	http://img.truecar.com/colorid_images/v1/921147/175x90/f3q
BMW	M3	Coupe	0	2013	60995.0	http://www.truecar.com/prices-new/bmw/m3-pricing/2013/163A3FD4	http://img.truecar.com/colorid_images/v1/933214/175x90/f3q
BMW	7 Series	Sedan	0	2012	71895.0	http://www.truecar.com/prices-new/bmw/7-series-pricing/2012/75EC9598	http://img.truecar.com/colorid_images/v1/868513/175x90/f3q
BMW	6 Series	Coupe	0	2012	74495.0	http://www.truecar.com/prices-new/bmw/6-series-pricing/2012/42607F65	http://img.truecar.com/colorid_images/v1/908741/175x90/f3q
BMW	7 Series	Sedan	0	2013	74495.0	http://www.truecar.com/prices-new/bmw/7-series-pricing/2013/7F9CD671	http://img.truecar.com/colorid_images/v1/937119/175x90/f3q
BMW	6 Series	Coupe	0	2013	75795.0	http://www.truecar.com/prices-new/bmw/6-series-pricing/2013/A96635DD	http://img.truecar.com/colorid_images/v1/936913/175x90/f3q
BMW	X5 M	SUV	0	2013	89745.0	http://www.truecar.com/prices-new/bmw/x5-m-pricing/2013/35BB0602	http://img.truecar.com/colorid_images/v1/921037/175x90/f3q
BMW	M5	Sedan	0	2013	91095.0	http://www.truecar.com/prices-new/bmw/m5-pricing/2013/969149B3	http://img.truecar.com/colorid_images/v1/931964/175x90/f3q
BMW	X6 M	SUV	0	2013	93795.0	http://www.truecar.com/prices-new/bmw/x6-m-pricing/2013/E52F8623	http://img.truecar.com/colorid_images/v1/920964/175x90/f3q
BMW	M6	Coupe	0	2013	109245.0	http://www.truecar.com/prices-new/bmw/m6-pricing/2013/46189415	http://img.truecar.com/colorid_images/v1/932817/175x90/f3q
BMW	M6	Convertible	0	2012	113995.0	http://www.truecar.com/prices-new/bmw/m6-pricing/2012/B00F3CDD	http://img.truecar.com/colorid_images/v1/922418/175x90/f3q
Bentley	Continental GT V8	Coupe	0	2013	178425.0	http://www.truecar.com/prices-new/bentley/continental-gt-v8-pricing/2013/0222C685	http://img.truecar.com/colorid_images/v1/959870/175x90/f3q
Bentley	Continental Flying Spur	Sedan	0	2013	186925.0	http://www.truecar.com/prices-new/bentley/continental-flying-spur-pricing/2013/716312AC	http://img.truecar.com/colorid_images/v1/948224/175x90/f3q
Bentley	Continental GT	Coupe	0	2012	192495.0	http://www.truecar.com/prices-new/bentley/continental-gt-pricing/2012/92DCDB12	http://img.truecar.com/colorid_images/v1/889182/175x90/f3q
Bentley	Continental GT	Coupe	0	2013	195975.0	http://www.truecar.com/prices-new/bentley/continental-gt-pricing/2013/88F25772	http://img.truecar.com/colorid_images/v1/935240/175x90/f3q
Bentley	Mulsanne	Sedan	0	2012	292595.0	http://www.truecar.com/prices-new/bentley/mulsanne-pricing/2012/763219A9	http://img.truecar.com/colorid_images/v1/911249/175x90/f3q
Buick	Verano	Sedan	0	2012	23470.0	http://www.truecar.com/prices-new/buick/verano-pricing/2012/3D96443C	http://img.truecar.com/colorid_images/v1/898458/175x90/f3q
Buick	Verano	Sedan	0	2013	23975.0	http://www.truecar.com/prices-new/buick/verano-pricing/2013/69C4B1BC	http://img.truecar.com/colorid_images/v1/937376/175x90/f3q
Buick	Encore	SUV	0	2013	24950.0	http://www.truecar.com/prices-new/buick/encore-pricing/2013/6C161365	http://img.truecar.com/colorid_images/v1/952920/175x90/f3q
Buick	Regal	Sedan	0	2012	27940.0	http://www.truecar.com/prices-new/buick/regal-pricing/2012/33C76805	http://img.truecar.com/colorid_images/v1/881519/175x90/f3q
Buick	Regal	Sedan	1	2013	29910.0	http://www.truecar.com/prices-new/buick/regal-pricing/2013/D7435A07	http://img.truecar.com/colorid_images/v1/934699/175x90/f3q
Buick	LaCrosse	Sedan	1	2013	32555.0	http://www.truecar.com/prices-new/buick/lacrosse-pricing/2013/A29769C8	http://img.truecar.com/colorid_images/v1/925298/175x90/f3q
Buick	Enclave	Wagon	0	2012	37325.0	http://www.truecar.com/prices-new/buick/enclave-pricing/2012/B81F3040	http://img.truecar.com/colorid_images/v1/870414/175x90/f3q
Buick	Enclave	SUV	0	2013	39340.0	http://www.truecar.com/prices-new/buick/enclave-pricing/2013/6D245BA9	http://img.truecar.com/colorid_images/v1/943506/175x90/f3q
Cadillac	ATS	Sedan	0	2013	33990.0	http://www.truecar.com/prices-new/cadillac/ats-pricing/2013/8DD39674	http://img.truecar.com/colorid_images/v1/923029/175x90/f3q
Cadillac	CTS Sedan	Sedan	0	2012	36810.0	http://www.truecar.com/prices-new/cadillac/cts-sedan-pricing/2012/C86A16CE	http://img.truecar.com/colorid_images/v1/875211/175x90/f3q
Cadillac	SRX	Wagon	0	2013	38225.0	http://www.truecar.com/prices-new/cadillac/srx-pricing/2013/F3010A05	http://img.truecar.com/colorid_images/v1/939387/175x90/f3q
Cadillac	CTS Coupe	Coupe	0	2012	39610.0	http://www.truecar.com/prices-new/cadillac/cts-coupe-pricing/2012/F9ED119E	http://img.truecar.com/colorid_images/v1/871867/175x90/f3q
Cadillac	CTS Coupe	Coupe	0	2013	39800.0	http://www.truecar.com/prices-new/cadillac/cts-coupe-pricing/2013/266DEDC4	http://img.truecar.com/colorid_images/v1/925475/175x90/f3q
Cadillac	CTS Wagon	Wagon	0	2012	39910.0	http://www.truecar.com/prices-new/cadillac/cts-wagon-pricing/2012/28785A99	http://img.truecar.com/colorid_images/v1/875303/175x90/f3q
Cadillac	CTS Sedan	Sedan	0	2013	39990.0	http://www.truecar.com/prices-new/cadillac/cts-sedan-pricing/2013/C36497F8	http://img.truecar.com/colorid_images/v1/923767/175x90/f3q
Cadillac	CTS Wagon	Wagon	0	2013	40100.0	http://www.truecar.com/prices-new/cadillac/cts-wagon-pricing/2013/B5B06B9F	http://img.truecar.com/colorid_images/v1/925375/175x90/f3q
Cadillac	XTS	Sedan	0	2013	44995.0	http://www.truecar.com/prices-new/cadillac/xts-pricing/2013/8E592A43	http://img.truecar.com/colorid_images/v1/922343/175x90/f3q
Cadillac	Escalade EXT	Truck	0	2013	64055.0	http://www.truecar.com/prices-new/cadillac/escalade-ext-pricing/2013/9FD7E893	http://img.truecar.com/colorid_images/v1/924087/175x90/f3q
Cadillac	CTS-V Coupe	Coupe	0	2012	64110.0	http://www.truecar.com/prices-new/cadillac/cts-v-coupe-pricing/2012/E4ADADDE	http://img.truecar.com/colorid_images/v1/874406/175x90/f3q
Cadillac	CTS-V Sedan	Sedan	0	2012	64110.0	http://www.truecar.com/prices-new/cadillac/cts-v-sedan-pricing/2012/C7B9D56F	http://img.truecar.com/colorid_images/v1/875125/175x90/f3q
Cadillac	CTS-V Wagon	Wagon	0	2012	64110.0	http://www.truecar.com/prices-new/cadillac/cts-v-wagon-pricing/2012/8F437CF7	http://img.truecar.com/colorid_images/v1/875042/175x90/f3q
Cadillac	CTS-V Coupe	Coupe	0	2013	64110.0	http://www.truecar.com/prices-new/cadillac/cts-v-coupe-pricing/2013/7735D4C8	http://img.truecar.com/colorid_images/v1/925094/175x90/f3q
Cadillac	CTS-V Sedan	Sedan	0	2013	64110.0	http://www.truecar.com/prices-new/cadillac/cts-v-sedan-pricing/2013/AE4D45E9	http://img.truecar.com/colorid_images/v1/923368/175x90/f3q
Cadillac	CTS-V Wagon	Wagon	0	2013	64110.0	http://www.truecar.com/prices-new/cadillac/cts-v-wagon-pricing/2013/CC477156	http://img.truecar.com/colorid_images/v1/924062/175x90/f3q
Cadillac	Escalade	SUV	0	2013	64165.0	http://www.truecar.com/prices-new/cadillac/escalade-pricing/2013/AF008188	http://img.truecar.com/colorid_images/v1/924377/175x90/f3q
Cadillac	Escalade ESV	SUV	0	2013	66765.0	http://www.truecar.com/prices-new/cadillac/escalade-esv-pricing/2013/2E42020E	http://img.truecar.com/colorid_images/v1/926343/175x90/f3q
Cadillac	Escalade Hybrid	SUV	1	2013	74845.0	http://www.truecar.com/prices-new/cadillac/escalade-hybrid-pricing/2013/A3F5182F	http://img.truecar.com/colorid_images/v1/924421/175x90/f3q
Chevrolet	Spark	Wagon	0	2013	12995.0	http://www.truecar.com/prices-new/chevrolet/spark-pricing/2013/06D947E6	http://img.truecar.com/colorid_images/v1/919336/175x90/f3q
Chevrolet	Sonic	Sedan	0	2012	14660.0	http://www.truecar.com/prices-new/chevrolet/sonic-pricing/2012/41B9C023	http://img.truecar.com/colorid_images/v1/882876/175x90/f3q
Chevrolet	Sonic	Sedan	0	2013	14995.0	http://www.truecar.com/prices-new/chevrolet/sonic-pricing/2013/7E46DB22	http://img.truecar.com/colorid_images/v1/937550/175x90/f3q
Chevrolet	Cruze	Sedan	0	2012	17595.0	http://www.truecar.com/prices-new/chevrolet/cruze-pricing/2012/35DF67AA	http://img.truecar.com/colorid_images/v1/872817/175x90/f3q
Chevrolet	Cruze	Sedan	0	2013	17940.0	http://www.truecar.com/prices-new/chevrolet/cruze-pricing/2013/031723B5	http://img.truecar.com/colorid_images/v1/937424/175x90/f3q
Chevrolet	Colorado	Truck	0	2012	18285.0	http://www.truecar.com/prices-new/chevrolet/colorado-pricing/2012/5A7E86D0	http://img.truecar.com/colorid_images/v1/868624/175x90/f3q
Chevrolet	Malibu	Sedan	0	2013	22805.0	http://www.truecar.com/prices-new/chevrolet/malibu-pricing/2013/D3C43339	http://img.truecar.com/colorid_images/v1/932880/175x90/f3q
Chevrolet	Camaro	Coupe	0	2013	24245.0	http://www.truecar.com/prices-new/chevrolet/camaro-pricing/2013/6DD386E0	http://img.truecar.com/colorid_images/v1/926480/175x90/f3q
Chevrolet	Silverado 1500	Truck	0	2013	24585.0	http://www.truecar.com/prices-new/chevrolet/silverado-1500-pricing/2013/F8FCAF1A	http://img.truecar.com/colorid_images/v1/925117/175x90/f3q
Chevrolet	Equinox	SUV	0	2013	25015.0	http://www.truecar.com/prices-new/chevrolet/equinox-pricing/2013/D20BF108	http://img.truecar.com/colorid_images/v1/924828/175x90/f3q
Chevrolet	Impala	Sedan	0	2012	26585.0	http://www.truecar.com/prices-new/chevrolet/impala-pricing/2012/96DA59D7	http://img.truecar.com/colorid_images/v1/871225/175x90/f3q
Chevrolet	Impala	Sedan	0	2013	26685.0	http://www.truecar.com/prices-new/chevrolet/impala-pricing/2013/D784BD34	http://img.truecar.com/colorid_images/v1/924171/175x90/f3q
Chevrolet	Express Cargo Van	Van	0	2013	26745.0	http://www.truecar.com/prices-new/chevrolet/express-cargo-van-pricing/2013/FB43F18F	http://img.truecar.com/colorid_images/v1/925649/175x90/f3q
Chevrolet	Traverse	SUV	0	2012	30485.0	http://www.truecar.com/prices-new/chevrolet/traverse-pricing/2012/8D5B5C5A	http://img.truecar.com/colorid_images/v1/875489/175x90/f3q
Chevrolet	Express Passenger	Van	0	2013	30505.0	http://www.truecar.com/prices-new/chevrolet/express-passenger-pricing/2013/95952653	http://img.truecar.com/colorid_images/v1/928801/175x90/f3q
Chevrolet	Silverado 2500HD	Truck	0	2013	30545.0	http://www.truecar.com/prices-new/chevrolet/silverado-2500hd-pricing/2013/6087C44F	http://img.truecar.com/colorid_images/v1/925637/175x90/f3q
Chevrolet	Impala	Sedan	0	2014	30760.0	http://www.truecar.com/prices-new/chevrolet/impala-pricing/2014/3834CE2E	http://img.truecar.com/colorid_images/v1/924171/175x90/f3q
Chevrolet	Traverse	SUV	0	2013	31370.0	http://www.truecar.com/prices-new/chevrolet/traverse-pricing/2013/C4811C85	http://img.truecar.com/colorid_images/v1/943610/175x90/f3q
Chevrolet	Silverado 3500HD	Truck	0	2013	32820.0	http://www.truecar.com/prices-new/chevrolet/silverado-3500hd-pricing/2013/20D00EC9	http://img.truecar.com/colorid_images/v1/924822/175x90/f3q
Chevrolet	Avalanche	Truck	0	2013	36975.0	http://www.truecar.com/prices-new/chevrolet/avalanche-pricing/2013/5DC6A1E6	http://img.truecar.com/colorid_images/v1/923325/175x90/f3q
Chevrolet	Volt	Sedan	0	2013	39995.0	http://www.truecar.com/prices-new/chevrolet/volt-pricing/2013/21FDDD23	http://img.truecar.com/colorid_images/v1/928878/175x90/f3q
Chevrolet	Tahoe	SUV	0	2013	40825.0	http://www.truecar.com/prices-new/chevrolet/tahoe-pricing/2013/800E9430	http://img.truecar.com/colorid_images/v1/927841/175x90/f3q
Chevrolet	Silverado 1500 Hybrid	Truck	1	2013	41880.0	http://www.truecar.com/prices-new/chevrolet/silverado-1500-hybrid-pricing/2013/E9A8C98B	http://img.truecar.com/colorid_images/v1/924142/175x90/f3q
Chevrolet	Suburban	SUV	0	2013	44290.0	http://www.truecar.com/prices-new/chevrolet/suburban-pricing/2013/D55B9028	http://img.truecar.com/colorid_images/v1/924209/175x90/f3q
Chevrolet	Corvette	Coupe	0	2013	50595.0	http://www.truecar.com/prices-new/chevrolet/corvette-pricing/2013/BBC4021D	http://img.truecar.com/colorid_images/v1/921071/175x90/f3q
Chevrolet	Tahoe Hybrid	SUV	1	2013	54040.0	http://www.truecar.com/prices-new/chevrolet/tahoe-hybrid-pricing/2013/D4EEF6B9	http://img.truecar.com/colorid_images/v1/928242/175x90/f3q
Chrysler	200	Sedan	0	2013	19990.0	http://www.truecar.com/prices-new/chrysler/200-pricing/2013/C323A4EC	http://img.truecar.com/colorid_images/v1/937741/175x90/f3q
Chrysler	300	Sedan	0	2012	28595.0	http://www.truecar.com/prices-new/chrysler/300-pricing/2012/B1D456CC	http://img.truecar.com/colorid_images/v1/893622/175x90/f3q
Chrysler	300	Sedan	0	2013	30990.0	http://www.truecar.com/prices-new/chrysler/300-pricing/2013/89087EEF	http://img.truecar.com/colorid_images/v1/937756/175x90/f3q
Chrysler	Town & Country	Van	0	2013	31390.0	http://www.truecar.com/prices-new/chrysler/town-country-pricing/2013/DDFC6AC0	http://img.truecar.com/colorid_images/v1/935376/175x90/f3q
Dodge	Dart	Sedan	0	2013	16790.0	http://www.truecar.com/prices-new/dodge/dart-pricing/2013/F1C43184	http://img.truecar.com/colorid_images/v1/932873/175x90/f3q
Dodge	Avenger	Sedan	0	2013	19990.0	http://www.truecar.com/prices-new/dodge/avenger-pricing/2013/2F87FA12	http://img.truecar.com/colorid_images/v1/935787/175x90/f3q
Dodge	Journey	Wagon	0	2013	19990.0	http://www.truecar.com/prices-new/dodge/journey-pricing/2013/AD8157F3	http://img.truecar.com/colorid_images/v1/937990/175x90/f3q
Dodge	Grand Caravan	Van	0	2013	20990.0	http://www.truecar.com/prices-new/dodge/grand-caravan-pricing/2013/F07607C0	http://img.truecar.com/colorid_images/v1/935632/175x90/f3q
Dodge	Challenger	Coupe	0	2012	26190.0	http://www.truecar.com/prices-new/dodge/challenger-pricing/2012/03881901	http://img.truecar.com/colorid_images/v1/889782/175x90/f3q
Dodge	Challenger	Coupe	0	2013	26790.0	http://www.truecar.com/prices-new/dodge/challenger-pricing/2013/5732966F	http://img.truecar.com/colorid_images/v1/935266/175x90/f3q
Dodge	Charger	Sedan	0	2013	26990.0	http://www.truecar.com/prices-new/dodge/charger-pricing/2013/136DC454	http://img.truecar.com/colorid_images/v1/937831/175x90/f3q
Dodge	Durango	SUV	0	2013	30490.0	http://www.truecar.com/prices-new/dodge/durango-pricing/2013/B7853AF3	http://img.truecar.com/colorid_images/v1/935897/175x90/f3q
